university,sj,jh,name
고려대학교,수시,학교추천전형,인문계
고려대학교,수시,학교추천전형,자연계
고려대학교,수시,일반전형(학업우수형),인문계
고려대학교,수시,일반전형(학업우수형),자연계
고려대학교,수시,일반전형(계열적합형),전 학과
고려대학교,수시,기회균등전형,"농어촌학생, 사회배려자,특수교육대상자"
고려대학교,수시,기회균등전형,"농어촌학생, 사회배려자,특수교육대상자 제외"
고려대학교,수시,특기자전형,인문계
고려대학교,수시,특기자전형,컴퓨터학과
고려대학교,수시,특기자전형,사이버국방학과
고려대학교,수시,특기자전형,디자인조형학부
고려대학교,수시,특기자전형,체육교육과
