university,sj,name
전남대학교,수시,학생부교과(일반전형)
전남대학교,수시,학생부교과(예능우수자전형)
전남대학교,수시,학생부교과(지역인재전형)
전남대학교,수시,학생부교과(국가보훈대상자전형)
전남대학교,수시,학생부교과(다문화/다자녀등전형)
전남대학교,수시,학생부교과(만학도전형)
전남대학교,수시,학생부교과(특성화고졸재직자전형)
전남대학교,수시,학생부교과(특수교육대상자전형)
전남대학교,수시,학생부교과(기초생활수급자/차상위계층/한부모가족전형)
전남대학교,수시,학생부교과(농어촌학생전형)
전남대학교,수시,학생부교과(특성화고교졸업자전형)
전남대학교,수시,학생부종합(지역인재전형)
전남대학교,수시,학생부종합(고교생활우수자전형)
전남대학교,수시,학생부종합(후계농업경영인전형)
전남대학교,수시,학생부종합(조기취업형계약학과전형)
전남대학교,수시,실기/실적(예능우수자전형)
전남대학교,정시,가군
전남대학교,정시,나군
