university,sj,jh,name
청주교육대학교,수시,배움나눔인재전형,전 학과
청주교육대학교,수시,충북인재전형,전 학과
청주교육대학교,수시,국가보훈대상자전형,전 학과
청주교육대학교,수시,다문화가족자녀전형,전 학과
청주교육대학교,수시,농어촌학생전형,전 학과
청주교육대학교,수시,장애인학생전형,전 학과
청주교육대학교,수시,기회균형선발제전형,전 학과
