univ,sj,jh,major,description,start_date,end_date
단국대학교,수시,논술전형,인문계,3차 충원합격자 등록,2021-01-05T09:00:00,2021-01-05T16:00:00
단국대학교,수시,논술전형,자연계,원서접수,2020-09-26T10:00:00,2020-09-28T17:00:00
단국대학교,수시,논술전형,자연계,서류제출,2020-09-26T10:00:00,2020-09-29T17:00:00
단국대학교,수시,논술전형,자연계,논술고사,2020-12-06T00:00:00,2020-12-06T00:00:00
단국대학교,수시,논술전형,자연계,합격자 발표,2020-12-27T10:00:00,2020-12-27T10:00:00
단국대학교,수시,논술전형,자연계,합격자 등록,2020-12-28T09:00:00,2020-12-30T16:00:00
단국대학교,수시,논술전형,자연계,1차 충원합격자 발표,2021-01-01T22:00:00,2021-01-01T22:00:00
단국대학교,수시,논술전형,자연계,1차 충원합격자 등록,2021-01-02T09:00:00,2021-01-02T16:00:00
단국대학교,수시,논술전형,자연계,2차 충원합격자 발표,2021-01-02T22:00:00,2021-01-02T22:00:00
단국대학교,수시,논술전형,자연계,2차 충원합격자 등록,2021-01-03T09:00:00,2021-01-03T16:00:00
단국대학교,수시,논술전형,자연계,3차 충원합격자 발표,2021-01-04T21:00:00,2021-01-04T21:00:00
단국대학교,수시,논술전형,자연계,3차 충원합격자 등록,2021-01-05T09:00:00,2021-01-05T16:00:00
단국대학교,수시,실기전형,공연영화학부 (영화),원서접수,2020-09-26T10:00:00,2020-09-28T17:00:00
단국대학교,수시,실기전형,공연영화학부 (영화),서류제출,2020-09-26T10:00:00,2020-09-29T17:00:00
단국대학교,수시,실기전형,공연영화학부 (영화),실기고사,2020-10-18T09:00:00,2020-10-18T12:00:00
단국대학교,수시,실기전형,공연영화학부 (영화),1단계 합격자 발표,2020-11-06T10:00:00,2020-11-06T10:00:00
단국대학교,수시,실기전형,공연영화학부 (영화),면접,2020-11-14T09:00:00,2020-11-14T09:00:00
단국대학교,수시,실기전형,공연영화학부 (영화),합격자 발표,2020-11-30T10:00:00,2020-11-30T10:00:00
단국대학교,수시,실기전형,공연영화학부 (영화),합격자 등록,2020-12-28T09:00:00,2020-12-30T16:00:00
단국대학교,수시,실기전형,공연영화학부 (영화),1차 충원합격자 발표,2021-01-01T22:00:00,2021-01-01T22:00:00
단국대학교,수시,실기전형,공연영화학부 (영화),1차 충원합격자 등록,2021-01-02T09:00:00,2021-01-02T16:00:00
단국대학교,수시,실기전형,공연영화학부 (영화),2차 충원합격자 발표,2021-01-02T22:00:00,2021-01-02T22:00:00
단국대학교,수시,실기전형,공연영화학부 (영화),2차 충원합격자 등록,2021-01-03T09:00:00,2021-01-03T16:00:00
단국대학교,수시,실기전형,공연영화학부 (영화),3차 충원합격자 발표,2021-01-04T21:00:00,2021-01-04T21:00:00
단국대학교,수시,실기전형,공연영화학부 (영화),3차 충원합격자 등록,2021-01-05T09:00:00,2021-01-05T16:00:00
단국대학교,수시,실기전형,공연영화학부 (연극-연기),원서접수,2020-09-26T10:00:00,2020-09-28T17:00:00
단국대학교,수시,실기전형,공연영화학부 (연극-연기),서류제출,2020-09-26T10:00:00,2020-09-29T17:00:00
단국대학교,수시,실기전형,공연영화학부 (연극-연기),실기고사,2020-11-06T09:00:00,2020-11-08T00:00:00
단국대학교,수시,실기전형,공연영화학부 (연극-연기),합격자 발표,2020-11-30T10:00:00,2020-11-30T10:00:00
단국대학교,수시,실기전형,공연영화학부 (연극-연기),합격자 등록,2020-12-28T09:00:00,2020-12-30T16:00:00
단국대학교,수시,실기전형,공연영화학부 (연극-연기),1차 충원합격자 발표,2021-01-01T22:00:00,2021-01-01T22:00:00
단국대학교,수시,실기전형,공연영화학부 (연극-연기),1차 충원합격자 등록,2021-01-02T09:00:00,2021-01-02T16:00:00
단국대학교,수시,실기전형,공연영화학부 (연극-연기),2차 충원합격자 발표,2021-01-02T22:00:00,2021-01-02T22:00:00
단국대학교,수시,실기전형,공연영화학부 (연극-연기),2차 충원합격자 등록,2021-01-03T09:00:00,2021-01-03T16:00:00
단국대학교,수시,실기전형,공연영화학부 (연극-연기),3차 충원합격자 발표,2021-01-04T21:00:00,2021-01-04T21:00:00
단국대학교,수시,실기전형,공연영화학부 (연극-연기),3차 충원합격자 등록,2021-01-05T09:00:00,2021-01-05T16:00:00
단국대학교,수시,실기전형,공연영화학부 (연극-연출),원서접수,2020-09-26T10:00:00,2020-09-28T17:00:00
단국대학교,수시,실기전형,공연영화학부 (연극-연출),서류제출,2020-09-26T10:00:00,2020-09-29T17:00:00
단국대학교,수시,실기전형,공연영화학부 (연극-연출),1단계 합격자 발표,2020-11-06T10:00:00,2020-11-06T10:00:00
단국대학교,수시,실기전형,공연영화학부 (연극-연출),면접,2020-11-14T09:00:00,2020-11-14T12:00:00
단국대학교,수시,실기전형,공연영화학부 (연극-연출),합격자 발표,2020-11-30T10:00:00,2020-11-30T10:00:00
단국대학교,수시,실기전형,공연영화학부 (연극-연출),합격자 등록,2020-12-28T09:00:00,2020-12-30T16:00:00
단국대학교,수시,실기전형,공연영화학부 (연극-연출),1차 충원합격자 발표,2021-01-01T22:00:00,2021-01-01T22:00:00
단국대학교,수시,실기전형,공연영화학부 (연극-연출),1차 충원합격자 등록,2021-01-02T09:00:00,2021-01-02T16:00:00
단국대학교,수시,실기전형,공연영화학부 (연극-연출),2차 충원합격자 발표,2021-01-02T22:00:00,2021-01-02T22:00:00
단국대학교,수시,실기전형,공연영화학부 (연극-연출),2차 충원합격자 등록,2021-01-03T09:00:00,2021-01-03T16:00:00
단국대학교,수시,실기전형,공연영화학부 (연극-연출),3차 충원합격자 발표,2021-01-04T21:00:00,2021-01-04T21:00:00
단국대학교,수시,실기전형,공연영화학부 (연극-연출),3차 충원합격자 등록,2021-01-05T09:00:00,2021-01-05T16:00:00
단국대학교,수시,실기전형,공연영화학부 (뮤지컬),원서접수,2020-09-26T10:00:00,2020-09-28T17:00:00
단국대학교,수시,실기전형,공연영화학부 (뮤지컬),서류제출,2020-09-26T10:00:00,2020-09-29T17:00:00
단국대학교,수시,실기전형,공연영화학부 (뮤지컬),실기고사,2020-10-17T09:00:00,2020-10-17T09:00:00
단국대학교,수시,실기전형,공연영화학부 (뮤지컬),합격자 발표,2020-11-30T10:00:00,2020-11-30T10:00:00
단국대학교,수시,실기전형,공연영화학부 (뮤지컬),합격자 등록,2020-12-28T09:00:00,2020-12-30T16:00:00
단국대학교,수시,실기전형,공연영화학부 (뮤지컬),1차 충원합격자 발표,2021-01-01T22:00:00,2021-01-01T22:00:00
단국대학교,수시,실기전형,공연영화학부 (뮤지컬),1차 충원합격자 등록,2021-01-02T09:00:00,2021-01-02T16:00:00
단국대학교,수시,실기전형,공연영화학부 (뮤지컬),2차 충원합격자 발표,2021-01-02T22:00:00,2021-01-02T22:00:00
단국대학교,수시,실기전형,공연영화학부 (뮤지컬),2차 충원합격자 등록,2021-01-03T09:00:00,2021-01-03T16:00:00
단국대학교,수시,실기전형,공연영화학부 (뮤지컬),3차 충원합격자 발표,2021-01-04T21:00:00,2021-01-04T21:00:00
단국대학교,수시,실기전형,공연영화학부 (뮤지컬),3차 충원합격자 등록,2021-01-05T09:00:00,2021-01-05T16:00:00
단국대학교,수시,실기전형,도예과,원서접수,2020-09-26T10:00:00,2020-09-28T17:00:00
단국대학교,수시,실기전형,도예과,서류제출,2020-09-26T10:00:00,2020-09-29T17:00:00
단국대학교,수시,실기전형,도예과,1단계 합격자 발표,2020-11-06T10:00:00,2020-11-06T10:00:00
단국대학교,수시,실기전형,도예과,실기고사,2020-11-14T16:00:00,2020-11-14T21:00:00
단국대학교,수시,실기전형,도예과,합격자 발표,2020-11-30T10:00:00,2020-11-30T10:00:00
단국대학교,수시,실기전형,도예과,합격자 등록,2020-12-28T09:00:00,2020-12-30T16:00:00
단국대학교,수시,실기전형,도예과,1차 충원합격자 발표,2021-01-01T22:00:00,2021-01-01T22:00:00
단국대학교,수시,실기전형,도예과,1차 충원합격자 등록,2021-01-02T09:00:00,2021-01-02T16:00:00
단국대학교,수시,실기전형,도예과,2차 충원합격자 발표,2021-01-02T22:00:00,2021-01-02T22:00:00
단국대학교,수시,실기전형,도예과,2차 충원합격자 등록,2021-01-03T09:00:00,2021-01-03T16:00:00
단국대학교,수시,실기전형,도예과,3차 충원합격자 발표,2021-01-04T21:00:00,2021-01-04T21:00:00
단국대학교,수시,실기전형,도예과,3차 충원합격자 등록,2021-01-05T09:00:00,2021-01-05T16:00:00
단국대학교,수시,실기전형,디자인학부 (패션산업디자인전공),원서접수,2020-09-26T10:00:00,2020-09-28T17:00:00
단국대학교,수시,실기전형,디자인학부 (패션산업디자인전공),서류제출,2020-09-26T10:00:00,2020-09-29T17:00:00
단국대학교,수시,실기전형,디자인학부 (패션산업디자인전공),1단계 합격자 발표,2020-11-06T10:00:00,2020-11-06T10:00:00
단국대학교,수시,실기전형,디자인학부 (패션산업디자인전공),실기고사,2020-11-14T09:00:00,2020-11-14T14:00:00
단국대학교,수시,실기전형,디자인학부 (패션산업디자인전공),합격자 발표,2020-11-30T10:00:00,2020-11-30T10:00:00
단국대학교,수시,실기전형,디자인학부 (패션산업디자인전공),합격자 등록,2020-12-28T09:00:00,2020-12-30T16:00:00
단국대학교,수시,실기전형,디자인학부 (패션산업디자인전공),1차 충원합격자 발표,2021-01-01T22:00:00,2021-01-01T22:00:00
단국대학교,수시,실기전형,디자인학부 (패션산업디자인전공),1차 충원합격자 등록,2021-01-02T09:00:00,2021-01-02T16:00:00
단국대학교,수시,실기전형,디자인학부 (패션산업디자인전공),2차 충원합격자 발표,2021-01-02T22:00:00,2021-01-02T22:00:00
단국대학교,수시,실기전형,디자인학부 (패션산업디자인전공),2차 충원합격자 등록,2021-01-03T09:00:00,2021-01-03T16:00:00
단국대학교,수시,실기전형,디자인학부 (패션산업디자인전공),3차 충원합격자 발표,2021-01-04T21:00:00,2021-01-04T21:00:00
단국대학교,수시,실기전형,디자인학부 (패션산업디자인전공),3차 충원합격자 등록,2021-01-05T09:00:00,2021-01-05T16:00:00
단국대학교,수시,실기전형,디자인학부 (커뮤니케이션디자인전공),원서접수,2020-09-26T10:00:00,2020-09-28T17:00:00
단국대학교,수시,실기전형,디자인학부 (커뮤니케이션디자인전공),서류제출,2020-09-26T10:00:00,2020-09-29T17:00:00
단국대학교,수시,실기전형,디자인학부 (커뮤니케이션디자인전공),1단계 합격자 발표,2020-11-06T10:00:00,2020-11-06T10:00:00
단국대학교,수시,실기전형,디자인학부 (커뮤니케이션디자인전공),실기고사,2020-11-15T09:00:00,2020-11-15T14:00:00
단국대학교,수시,실기전형,디자인학부 (커뮤니케이션디자인전공),합격자 발표,2020-11-30T10:00:00,2020-11-30T10:00:00
단국대학교,수시,실기전형,디자인학부 (커뮤니케이션디자인전공),합격자 등록,2020-12-28T09:00:00,2020-12-30T16:00:00
단국대학교,수시,실기전형,디자인학부 (커뮤니케이션디자인전공),1차 충원합격자 발표,2021-01-01T22:00:00,2021-01-01T22:00:00
단국대학교,수시,실기전형,디자인학부 (커뮤니케이션디자인전공),1차 충원합격자 등록,2021-01-02T09:00:00,2021-01-02T16:00:00
단국대학교,수시,실기전형,디자인학부 (커뮤니케이션디자인전공),2차 충원합격자 발표,2021-01-02T22:00:00,2021-01-02T22:00:00
단국대학교,수시,실기전형,디자인학부 (커뮤니케이션디자인전공),2차 충원합격자 등록,2021-01-03T09:00:00,2021-01-03T16:00:00
단국대학교,수시,실기전형,디자인학부 (커뮤니케이션디자인전공),3차 충원합격자 발표,2021-01-04T21:00:00,2021-01-04T21:00:00
단국대학교,수시,실기전형,디자인학부 (커뮤니케이션디자인전공),3차 충원합격자 등록,2021-01-05T09:00:00,2021-01-05T16:00:00
단국대학교,수시,실기전형,무용과 (현대무용),원서접수,2020-09-26T10:00:00,2020-09-28T17:00:00
단국대학교,수시,실기전형,무용과 (현대무용),서류제출,2020-09-26T10:00:00,2020-09-29T17:00:00
단국대학교,수시,실기전형,무용과 (현대무용),실기고사,2020-10-25T09:00:00,2020-10-25T09:00:00
단국대학교,수시,실기전형,무용과 (현대무용),합격자 발표,2020-11-30T10:00:00,2020-11-30T10:00:00
단국대학교,수시,실기전형,무용과 (현대무용),합격자 등록,2020-12-28T09:00:00,2020-12-30T16:00:00
단국대학교,수시,실기전형,무용과 (현대무용),1차 충원합격자 발표,2021-01-01T22:00:00,2021-01-01T22:00:00
단국대학교,수시,실기전형,무용과 (현대무용),1차 충원합격자 등록,2021-01-02T09:00:00,2021-01-02T16:00:00
단국대학교,수시,실기전형,무용과 (현대무용),2차 충원합격자 발표,2021-01-02T22:00:00,2021-01-02T22:00:00
단국대학교,수시,실기전형,무용과 (현대무용),2차 충원합격자 등록,2021-01-03T09:00:00,2021-01-03T16:00:00
단국대학교,수시,실기전형,무용과 (현대무용),3차 충원합격자 발표,2021-01-04T21:00:00,2021-01-04T21:00:00
단국대학교,수시,실기전형,무용과 (현대무용),3차 충원합격자 등록,2021-01-05T09:00:00,2021-01-05T16:00:00
단국대학교,수시,실기전형,"무용과 (한국무용, 발레)",원서접수,2020-09-26T10:00:00,2020-09-28T17:00:00
단국대학교,수시,실기전형,"무용과 (한국무용, 발레)",서류제출,2020-09-26T10:00:00,2020-09-29T17:00:00
단국대학교,수시,실기전형,"무용과 (한국무용, 발레)",실기고사,2020-10-24T09:00:00,2020-10-24T09:00:00
단국대학교,수시,실기전형,"무용과 (한국무용, 발레)",합격자 발표,2020-11-30T10:00:00,2020-11-30T10:00:00
단국대학교,수시,실기전형,"무용과 (한국무용, 발레)",합격자 등록,2020-12-28T09:00:00,2020-12-30T16:00:00
단국대학교,수시,실기전형,"무용과 (한국무용, 발레)",1차 충원합격자 발표,2021-01-01T22:00:00,2021-01-01T22:00:00
단국대학교,수시,실기전형,"무용과 (한국무용, 발레)",1차 충원합격자 등록,2021-01-02T09:00:00,2021-01-02T16:00:00
