university,sj,name
홍익대학교,수시,교과우수자
홍익대학교,수시,학교생활우수자
홍익대학교,수시,고른기회
홍익대학교,수시,국가보훈대상자
홍익대학교,수시,농어촌학생
홍익대학교,수시,특성화고등을 졸업한재직자(정원내·외)
홍익대학교,수시,논술
홍익대학교,수시,체육특기자 전형
홍익대학교,수시,미술우수자 전형
홍익대학교,수시,공연예술우수자 전형
