university,sj,jh,name
한국체육대학교,수시,체육특기자,스포츠 과학 대학(체육학과)
한국체육대학교,수시,경기입상실적우수자전형,사회체육학과
한국체육대학교,수시,경기입상실적우수자전형,생활무용학과
한국체육대학교,수시,경기입상실적우수자전형,레저스포츠산업학과
한국체육대학교,수시,경기입상실적우수자전형,노인체육복지학과
한국체육대학교,수시,실기우수자전형,생활무용학과
한국체육대학교,수시,교과성적우수자전형,운동건강관리학과
한국체육대학교,수시,교과성적우수자전형,사회체육학과
한국체육대학교,수시,교과성적우수자전형,레저스포츠산업학과
한국체육대학교,수시,교과성적우수자전형,스포츠청소년지도학과
한국체육대학교,수시,교과성적우수자전형,노인체육복지학과
한국체육대학교,수시,교과성적우수자전형,특수체육교육과
한국체육대학교,수시,경기입상실적우수자전형,태권도학과
