university,sj,jh,name
광주교육대학교,수시,전라남도교육감추천,전 학과
광주교육대학교,수시,광주인재,전 학과
광주교육대학교,수시,전남인재,전 학과
광주교육대학교,수시,교직적성우수자,전 학과
광주교육대학교,수시,국가보훈대상자,전 학과
광주교육대학교,수시,다문화가정,전 학과
광주교육대학교,수시,장애인대상자,전 학과
광주교육대학교,수시,농·어촌학생,전 학과
광주교육대학교,수시,기초생활수급자 및 차상위계층,전 학과
