university,sj,name
한국교원대학교,수시,학생부종합우수자전형
한국교원대학교,수시,국가보훈대상자전형
한국교원대학교,수시,농어촌학생I전형
한국교원대학교,수시,농어촌학생II전형
한국교원대학교,수시,기초수급및차상위계층전형
한국교원대학교,수시,특수교육대상자전형
