university,sj,name
동국대학교,수시,DoDream전형
동국대학교,수시,DoDream(소프트웨어)전형
동국대학교,수시,불교추천인재
동국대학교,수시,고른기회통합전형
동국대학교,수시,특수교육대상자전형
동국대학교,수시,학교장추천인재전형
동국대학교,수시,특성화고등을졸업한재직자
동국대학교,수시,논술우수자
동국대학교,수시,실기전형
