university,sj,jh,name
동국대학교,수시,DoDream전형,전 학과
동국대학교,수시,DoDream(소프트웨어)전형,전 학과
동국대학교,수시,불교추천인재,전 학과
동국대학교,수시,고른기회통합전형,전 학과
동국대학교,수시,특수교육대상자전형,전 학과
동국대학교,수시,학교장추천인재전형,전 학과
동국대학교,수시,특성화고등을졸업한재직자,전 학과
동국대학교,수시,논술우수자,전 학과
동국대학교,수시,실기전형,"국어국문,문예창작학부"
동국대학교,수시,실기전형,영화영상학과
동국대학교,수시,실기전형,미술학부
동국대학교,수시,실기전형,체육교육
동국대학교,수시,실기전형,연극학부
동국대학교,수시,실기전형,스포츠문화학과
