university,sj,jh,name
중앙대학교,수시,학생부교과,전 학과
중앙대학교,수시,학교장추천,전 학과
중앙대학교,수시,학생부종합,전 학과
중앙대학교,수시,논술,자연
중앙대학교,수시,논술,인문
중앙대학교,수시,특기형,특기형(체육)
중앙대학교,수시,특기형,특기형(연기)
중앙대학교,수시,특기형,특기형(문학)
중앙대학교,수시,실기형,연극(연출/기획)
중앙대학교,수시,실기형,연극(연기/뮤지컬연기)
중앙대학교,수시,실기형,영화
중앙대학교,수시,실기형,공간연출
중앙대학교,수시,실기형,무용
중앙대학교,수시,실기형,문예창작
중앙대학교,수시,실기형,사진
중앙대학교,수시,실기형,미술학부
중앙대학교,수시,실기형,디자인학부
중앙대학교,수시,실기형,음악학부/전통예술학부
중앙대학교,수시,실기형,글로벌예술학부
