university,sj,jh,name
한국외국어대학교,수시,학생부교과전형,전 학과
한국외국어대학교,수시,학생부종합(면접형)전형,글로벌캠퍼스
한국외국어대학교,수시,학생부종합(면접형)전형,서울캠퍼스
한국외국어대학교,수시,학생부종합(서류형)전형,전 학과
한국외국어대학교,수시,고른기회I전형,글로벌캠퍼스
한국외국어대학교,수시,고른기회I전형,서울캠퍼스
한국외국어대학교,수시,고른기회II전형,전 학과
한국외국어대학교,수시,논술전형,"서울캠퍼스(사회과학대학,국제학부,LD학부)"
한국외국어대학교,수시,논술전형,글로벌캠퍼스(경상대학)
한국외국어대학교,수시,논술전형,"서울캠퍼스(상경대학,경영대학,LT학부)"
한국외국어대학교,수시,논술전형,"서울캠퍼스(영어대학,서양어대학,중국학대학)"
한국외국어대학교,수시,논술전형,"서울캠퍼스(아시아언어문화대학,일본학대학,사범대학)"
한국외국어대학교,수시,논술전형,글로벌캠퍼스(경상대학 제외)
