university,sj,name
한국외국어대학교,수시,학생부교과전형
한국외국어대학교,수시,학생부종합(면접형)전형
한국외국어대학교,수시,학생부종합(서류형)전형
한국외국어대학교,수시,고른기회I전형
한국외국어대학교,수시,고른기회II전형
한국외국어대학교,수시,논술전형
