univ,sj,jh,major,description,start_date,end_date
대구교육대학교,수시,학생부종합,전 학과,원서접수,2020-09-23T10:00:00,2020-09-28T18:00:00
대구교육대학교,수시,학생부종합,전 학과,서류제출,2020-09-23T10:00:00,2020-09-28T18:00:00
대구교육대학교,수시,학생부종합,전 학과,1단계 합격자 발표,2020-11-25T10:00:00,2020-11-25T10:00:00
대구교육대학교,수시,학생부종합,전 학과,면접 안내사항 공지,2020-12-04T00:00:00,2020-12-04T00:00:00
대구교육대학교,수시,학생부종합,전 학과,면접,2020-12-11T00:00:00,2020-12-12T00:00:00
대구교육대학교,수시,학생부종합,전 학과,합격자 발표,2020-12-26T10:00:00,2020-12-26T10:00:00
