university,sj,name
국민대학교,수시,교과성적우수자전형
국민대학교,수시,국민프런티어전형
국민대학교,수시,학교장추천전형
국민대학교,수시,고른기회I전형
국민대학교,수시,농어촌학생전형
국민대학교,수시,고른기회II전형
국민대학교,수시,취업자전형
국민대학교,수시,특성화고등을졸업한재직자전형
국민대학교,수시,특기자전형
국민대학교,수시,공무원위탁/군위탁전형
