university,sj,jh,name
국민대학교,수시,교과성적우수자전형,전 학과
국민대학교,수시,국민프런티어전형,인문/예체능(경영대학 자연계 모집단위 포함)
국민대학교,수시,국민프런티어전형,자연
국민대학교,수시,학교장추천전형,전 학과
국민대학교,수시,고른기회I전형,전 학과
국민대학교,수시,농어촌학생전형,전 학과
국민대학교,수시,고른기회II전형,전 학과
국민대학교,수시,취업자전형,전 학과
국민대학교,수시,특성화고등을졸업한재직자전형,전 학과
국민대학교,수시,특기자전형,"어학, 소프트웨어, 기능, 미술/조형,체육"
국민대학교,수시,특기자전형,연기
국민대학교,수시,특기자전형,피아노
국민대학교,수시,특기자전형,무용
국민대학교,수시,특기자전형,영화
국민대학교,수시,특기자전형,회화
국민대학교,수시,공무원위탁/군위탁전형,전 학과
