university,sj,jh,name
아주대학교,수시,학업우수자전형,전 학과
아주대학교,수시,ACE전형,"정보통신대학,자연과학대학,간호대학,경영대학"
아주대학교,수시,ACE전형,"공과대학,인문대학,사회과학대학"
아주대학교,수시,ACE전형,"의과대학,SW융합인재전형"
아주대학교,수시,SW융합인재전형,전 학과
아주대학교,수시,다산인재전형,전 학과
아주대학교,수시,고른기회I전형,전 학과
아주대학교,수시,고른기회II전형,전 학과
아주대학교,수시,특수교육대상자전형,전 학과
아주대학교,수시,특성화고등을졸업한재직자전형,전 학과
아주대학교,수시,국방IT우수인재1전형,전 학과
아주대학교,수시,논술우수자전형,"경영대학(금융공학제외),인문대학,사회과학대학"
아주대학교,수시,논술우수자전형,"공과대학,금융공학과"
아주대학교,수시,논술우수자전형,"정보통신대학,자연과학대학,의과대학"
아주대학교,수시,체육우수자(축구)전형,전 학과
