university,sj,jh,name
서울교육대학교,수시,학교장추천전형,전 학과
서울교육대학교,수시,교직인성우수자전형,전 학과
서울교육대학교,수시,사향인재추천전형,전 학과
서울교육대학교,수시,다문화가정자녀전형,전 학과
서울교육대학교,수시,국가보훈대상자전형,전 학과
서울교육대학교,수시,농어촌학생전형,전 학과
서울교육대학교,수시,기회균형선발전형,전 학과
서울교육대학교,수시,특수교육대상자전형,전 학과
서울교육대학교,수시,북한이탈학생전형,전 학과
서울교육대학교,수시,재외국민특별전형,전 학과
