university,sj,jh,name
충남대학교,수시,일반전형,"사범대학(인문,자연계)"
충남대학교,수시,일반전형,그 외
충남대학교,수시,지역인재전형,"사범대학(인문,자연계)"
충남대학교,수시,지역인재전형,그 외
충남대학교,수시,국가보훈대상자전형,전 학과
충남대학교,수시,기회균형선발전형,전 학과
충남대학교,수시,국가안보융합전형(국토안보학),전 학과
충남대학교,수시,국가안보융합전형(해양안보학),전 학과
충남대학교,수시,학생부종합전형,"인문대학,사회과학대학,경상대학"
충남대학교,수시,학생부종합전형,"자연과학대학,의과대학,간호대학,수의과대학,생활과학대학,생명시스템과학대학"
충남대학교,수시,학생부종합전형,"공과대학,사범대학(인문,자연계),자유전공학부"
충남대학교,수시,학생부종합전형,"농업생명과학대학,자유전공학부(특성화고졸재직자)"
충남대학교,수시,일반전형(무용),전 학과
충남대학교,수시,체육특기자전형,전 학과
