university,sj,name
가톨릭관동대학교,수시,CKU종합1전형
가톨릭관동대학교,수시,CKU교과전형
가톨릭관동대학교,수시,지역인재교과전형
가톨릭관동대학교,수시,고른기회전형
가톨릭관동대학교,수시,농어촌학생전형
가톨릭관동대학교,수시,기초생활및차상위전형
