university,sj,name
연세대학교 원주캠퍼스,수시,교과우수자전형
연세대학교 원주캠퍼스,수시,학교생활우수자전형
연세대학교 원주캠퍼스,수시,강원인재전형
연세대학교 원주캠퍼스,수시,기회균형전형
연세대학교 원주캠퍼스,수시,일반논술전형
연세대학교 원주캠퍼스,수시,기초생활연세한마음전형
연세대학교 원주캠퍼스,수시,농어촌전형
