university,sj,name
경북대학교,수시,학생부교과(일반학생전형)
경북대학교,수시,학생부교과(지역인재전형)
경북대학교,수시,학생부종합
경북대학교,수시,논술(AAT)전형
경북대학교,수시,실기/실적(예능)전형
경북대학교,수시,특기자(체육)전형
경북대학교,수시,장애인등대상자전형
