university,sj,jh,major,description,start_date,end_date
세종대학교,수시,학생부교과,전 학과,원서접수,2020-09-25T10:00:00,2020-09-28T17:00:00
세종대학교,수시,창의인재,인문계열,원서접수,2020-09-25T10:00:00,2020-09-28T17:00:00
세종대학교,수시,창의인재,자연과학대학/생명과학대학/전자정보공학대학/공과대학,원서접수,2020-09-25T10:00:00,2020-09-28T17:00:00
세종대학교,수시,창의인재,소프트웨어융합대학,원서접수,2020-09-25T10:00:00,2020-09-28T17:00:00
세종대학교,수시,고른기회/사회기여 및 배려자/서해5도학생,인문계열,원서접수,2020-09-25T10:00:00,2020-09-28T17:00:00
세종대학교,수시,고른기회/사회기여 및 배려자/서해5도학생,자연계열,원서접수,2020-09-25T10:00:00,2020-09-28T17:00:00
세종대학교,수시,특성화고교졸 재직자,전 학과,원서접수,2020-09-25T10:00:00,2020-09-28T17:00:00
세종대학교,수시,논술우수자,인문과학대학/사회과학대학/법학부,원서접수,2020-09-25T10:00:00,2020-09-28T17:00:00
세종대학교,수시,논술우수자,경영경제대학/호텔관광대학,원서접수,2020-09-25T10:00:00,2020-09-28T17:00:00
세종대학교,수시,논술우수자,자연과학대학/생명과학대학/소프트웨어융합대학,원서접수,2020-09-25T10:00:00,2020-09-28T17:00:00
세종대학교,수시,논술우수자,전자정보공학대학/공과대학,원서접수,2020-09-25T10:00:00,2020-09-28T17:00:00
세종대학교,수시,실기우수자,영화예술학과-연출제작,원서접수,2020-09-25T10:00:00,2020-09-28T17:00:00
세종대학교,수시,실기우수자,영화예술학과-연기예술,원서접수,2020-09-25T10:00:00,2020-09-28T17:00:00
세종대학교,수시,실기우수자,무용과,원서접수,2020-09-25T10:00:00,2020-09-28T17:00:00
세종대학교,수시,예체능 특기자,체육학과,원서접수,2020-09-25T10:00:00,2020-09-28T17:00:00
세종대학교,수시,예체능 특기자,무용과,원서접수,2020-09-25T10:00:00,2020-09-28T17:00:00
세종대학교,수시,예체능 특기자,영화예술학과-연기예술,원서접수,2020-09-25T10:00:00,2020-09-28T17:00:00
세종대학교,수시,예체능 특기자,영화예술학과-연출제작,원서접수,2020-09-25T10:00:00,2020-09-28T17:00:00
세종대학교,수시,학생부교과,전 학과,서류제출/자기소개서 제출,2020-09-25T10:00:00,2020-09-29T17:00:00
세종대학교,수시,창의인재,인문계열,서류제출/자기소개서 제출,2020-09-25T10:00:00,2020-09-29T17:00:00
세종대학교,수시,창의인재,자연과학대학/생명과학대학/전자정보공학대학/공과대학,서류제출/자기소개서 제출,2020-09-25T10:00:00,2020-09-29T17:00:00
세종대학교,수시,창의인재,소프트웨어융합대학,서류제출/자기소개서 제출,2020-09-25T10:00:00,2020-09-29T17:00:00
세종대학교,수시,고른기회/사회기여 및 배려자/서해5도학생,인문계열,서류제출/자기소개서 제출,2020-09-25T10:00:00,2020-09-29T17:00:00
세종대학교,수시,고른기회/사회기여 및 배려자/서해5도학생,자연계열,서류제출/자기소개서 제출,2020-09-25T10:00:00,2020-09-29T17:00:00
세종대학교,수시,특성화고교졸 재직자,전 학과,서류제출/자기소개서 제출,2020-09-25T10:00:00,2020-09-29T17:00:00
세종대학교,수시,논술우수자,인문과학대학/사회과학대학/법학부,서류제출/자기소개서 제출,2020-09-25T10:00:00,2020-09-29T17:00:00
세종대학교,수시,논술우수자,경영경제대학/호텔관광대학,서류제출/자기소개서 제출,2020-09-25T10:00:00,2020-09-29T17:00:00
세종대학교,수시,논술우수자,자연과학대학/생명과학대학/소프트웨어융합대학,서류제출/자기소개서 제출,2020-09-25T10:00:00,2020-09-29T17:00:00
세종대학교,수시,논술우수자,전자정보공학대학/공과대학,서류제출/자기소개서 제출,2020-09-25T10:00:00,2020-09-29T17:00:00
세종대학교,수시,실기우수자,영화예술학과-연출제작,서류제출/자기소개서 제출,2020-09-25T10:00:00,2020-09-29T17:00:00
세종대학교,수시,실기우수자,영화예술학과-연기예술,서류제출/자기소개서 제출,2020-09-25T10:00:00,2020-09-29T17:00:00
세종대학교,수시,실기우수자,무용과,서류제출/자기소개서 제출,2020-09-25T10:00:00,2020-09-29T17:00:00
세종대학교,수시,예체능 특기자,체육학과,서류제출/자기소개서 제출,2020-09-25T10:00:00,2020-09-29T17:00:00
세종대학교,수시,예체능 특기자,무용과,서류제출/자기소개서 제출,2020-09-25T10:00:00,2020-09-29T17:00:00
세종대학교,수시,예체능 특기자,영화예술학과-연기예술,서류제출/자기소개서 제출,2020-09-25T10:00:00,2020-09-29T17:00:00
세종대학교,수시,예체능 특기자,영화예술학과-연출제작,서류제출/자기소개서 제출,2020-09-25T10:00:00,2020-09-29T17:00:00
세종대학교,수시,실기우수자,영화예술학과-연출제작,실기고사(1단계),2020-10-24T10:00:00,2020-10-24T10:00:00
