university,sj,jh,name
서울시립대학교,수시,논술전형,인문계
서울시립대학교,수시,논술전형,자연계
서울시립대학교,수시,학생부 교과전형,전학과
서울시립대학교,수시,학생부 종합전형,자연계열/예체능계열
서울시립대학교,수시,학생부 종합전형,인문계열
서울시립대학교,수시,고른기회전형,자연계열
서울시립대학교,수시,고른기회전형,인문계열
서울시립대학교,수시,"사회공헌,통합전형",자연계열
서울시립대학교,수시,"사회공헌,통합전형",인문계열
서울시립대학교,수시,학생부교과(실기전형),산업디자인학과
서울시립대학교,수시,실기(실기전형),성악전공(여자)
서울시립대학교,수시,실기(실기전형),성악전공(남자)
서울시립대학교,수시,실기(실기전형),피아노전공
서울시립대학교,수시,학생부교과(정원외 특별전형),전학과
서울시립대학교,정시,수능/실기,인문자연계열
서울시립대학교,정시,수능/실기,예체능계열
